ip,seq,latency_ms,recv,lost
10.45.0.5,1420,1.34,1421,0
10.45.0.4,1396,0.96,1397,0
10.45.0.4,1397,0.76,1398,0
10.45.0.6,1387,0.88,1388,0
10.45.0.2,1386,0.62,1387,0
10.45.0.6,1388,0.51,1389,0
10.45.0.3,1399,0.89,1400,0
10.45.0.2,1387,0.81,1388,0
10.45.0.4,1398,1.15,1399,0
10.45.0.5,1421,1.03,1422,0
10.45.0.4,1399,0.93,1400,0
10.45.0.4,1400,0.89,1401,0
10.45.0.6,1389,1.07,1390,0
10.45.0.5,1422,0.64,1423,0
10.45.0.4,1401,0.50,1402,0
10.45.0.3,1400,0.58,1401,0
10.45.0.2,1388,0.49,1389,0
10.45.0.5,1423,0.57,1424,0
10.45.0.4,1402,0.32,1403,0
10.45.0.5,1424,0.50,1425,0
10.45.0.2,1389,0.44,1390,0
10.45.0.2,1390,0.39,1391,0
10.45.0.5,1425,0.55,1426,0
10.45.0.5,1426,0.81,1427,0
10.45.0.6,1390,0.82,1391,0
10.45.0.2,1391,0.92,1392,0
10.45.0.2,1392,0.72,1393,0
10.45.0.6,1391,0.64,1392,0
10.45.0.2,1393,0.49,1394,0
10.45.0.3,1401,0.33,1402,0
10.45.0.4,1403,0.38,1404,0
10.45.0.5,1427,0.32,1428,0
10.45.0.6,1392,0.35,1393,0
10.45.0.6,1393,0.35,1394,0
10.45.0.3,1402,0.27,1403,0
10.45.0.6,1394,0.44,1395,0
10.45.0.3,1403,0.53,1404,0
10.45.0.4,1404,0.39,1405,0
10.45.0.3,1404,0.55,1405,0
10.45.0.3,1405,0.47,1406,0
10.45.0.4,1405,1.06,1406,0
10.45.0.4,1406,1.12,1407,0
10.45.0.3,1406,0.58,1407,0
10.45.0.5,1428,0.54,1429,0
10.45.0.6,1395,0.93,1396,0
10.45.0.5,1429,0.66,1430,0
10.45.0.5,1430,1.01,1431,0
10.45.0.2,1394,1.41,1395,0
10.45.0.4,1407,1.08,1408,0
10.45.0.3,1407,0.49,1408,0
10.45.0.4,1408,0.66,1409,0
10.45.0.5,1431,0.62,1432,0
10.45.0.4,1409,0.60,1410,0
10.45.0.3,1408,0.71,1409,0
10.45.0.3,1409,0.42,1410,0
10.45.0.5,1432,0.42,1433,0
10.45.0.5,1433,1.03,1434,0
10.45.0.5,1434,0.79,1435,0
10.45.0.4,1410,0.66,1411,0
10.45.0.6,1396,0.62,1397,0
10.45.0.5,1435,0.74,1436,0
10.45.0.4,1411,0.62,1412,0
10.45.0.6,1397,0.58,1398,0
10.45.0.2,1395,1.50,1396,0
10.45.0.3,1410,1.10,1411,0
10.45.0.3,1411,0.80,1412,0
10.45.0.3,1412,0.50,1413,0
10.45.0.3,1413,0.57,1414,0
10.45.0.2,1396,1.06,1397,0
10.45.0.3,1414,1.47,1415,0
10.45.0.5,1436,0.95,1437,0
10.45.0.4,1412,0.54,1413,0
10.45.0.6,1398,0.53,1399,0
10.45.0.2,1397,0.92,1398,0
10.45.0.6,1399,1.09,1400,0
10.45.0.5,1437,0.76,1438,0
10.45.0.4,1413,0.40,1414,0
10.45.0.5,1438,0.58,1439,0
10.45.0.4,1414,0.53,1415,0
10.45.0.4,1415,0.43,1416,0
10.45.0.5,1439,0.71,1440,0
10.45.0.6,1400,4.38,1401,0
10.45.0.3,1415,1.13,1416,0
10.45.0.3,1416,0.58,1417,0
10.45.0.2,1398,0.81,1399,0
10.45.0.2,1399,1.15,1400,0
10.45.0.4,1416,1.23,1417,0
10.45.0.5,1440,0.52,1441,0
10.45.0.4,1417,0.50,1418,0
10.45.0.5,1441,0.59,1442,0
10.45.0.4,1418,0.45,1419,0
10.45.0.3,1417,0.46,1418,0
10.45.0.5,1442,0.38,1443,0
10.45.0.6,1401,0.42,1402,0
10.45.0.5,1443,0.41,1444,0
10.45.0.4,1419,0.39,1420,0
10.45.0.5,1444,0.48,1445,0
10.45.0.2,1400,0.65,1401,0
10.45.0.5,1445,0.61,1446,0
10.45.0.5,1446,1.55,1447,0
10.45.0.6,1402,0.59,1403,0
10.45.0.2,1401,0.76,1402,0
10.45.0.3,1418,0.48,1419,0
10.45.0.2,1402,0.79,1403,0
10.45.0.5,1447,0.77,1448,0
10.45.0.3,1419,0.54,1420,0
10.45.0.2,1403,0.62,1404,0
10.45.0.6,1403,0.42,1404,0
10.45.0.4,1420,0.52,1421,0
10.45.0.5,1448,1.23,1449,0
10.45.0.5,1449,1.40,1450,0
10.45.0.4,1421,0.84,1422,0
10.45.0.3,1420,0.95,1421,0
10.45.0.4,1422,0.85,1423,0
10.45.0.2,1404,0.72,1405,0
10.45.0.6,1404,0.43,1405,0
10.45.0.4,1423,0.63,1424,0
10.45.0.3,1421,0.68,1422,0
10.45.0.3,1422,1.39,1423,0
10.45.0.6,1405,1.00,1406,0
10.45.0.4,1424,0.97,1425,0
10.45.0.6,1406,0.50,1407,0
10.45.0.4,1425,0.63,1426,0
10.45.0.3,1423,1.12,1424,0
10.45.0.3,1424,0.97,1425,0
10.45.0.6,1407,0.63,1408,0
10.45.0.6,1408,0.72,1409,0
10.45.0.6,1409,0.93,1410,0
10.45.0.5,1450,1.08,1451,0
10.45.0.2,1405,0.71,1406,0
10.45.0.3,1425,0.72,1426,0
10.45.0.2,1406,0.81,1407,0
10.45.0.6,1410,0.90,1411,0
10.45.0.2,1407,0.56,1408,0
10.45.0.2,1408,0.70,1409,0
10.45.0.4,1426,1.23,1427,0
10.45.0.4,1427,0.72,1428,0
10.45.0.3,1426,0.96,1427,0
10.45.0.6,1411,0.92,1412,0
10.45.0.6,1412,0.57,1413,0
10.45.0.5,1451,0.88,1452,0
10.45.0.6,1413,0.94,1414,0
10.45.0.3,1427,0.79,1428,0
10.45.0.6,1414,1.04,1415,0
10.45.0.3,1428,0.56,1429,0
10.45.0.2,1409,0.70,1410,0
10.45.0.6,1415,0.53,1416,0
10.45.0.3,1429,0.38,1430,0
10.45.0.6,1416,0.69,1417,0
10.45.0.3,1430,0.49,1431,0
10.45.0.4,1428,0.76,1429,0
10.45.0.4,1429,0.65,1430,0
10.45.0.3,1431,0.67,1432,0
10.45.0.3,1432,0.94,1433,0
10.45.0.2,1410,0.92,1411,0
10.45.0.6,1417,0.82,1418,0
10.45.0.3,1433,1.10,1434,0
10.45.0.5,1452,1.33,1453,0
10.45.0.6,1418,0.74,1419,0
10.45.0.6,1419,0.91,1420,0
10.45.0.6,1420,0.76,1421,0
10.45.0.2,1411,0.63,1412,0
10.45.0.5,1453,0.81,1454,0
10.45.0.5,1454,1.05,1455,0
10.45.0.4,1430,0.85,1431,0
10.45.0.5,1455,1.10,1456,0
10.45.0.2,1412,0.86,1413,0
10.45.0.3,1434,0.87,1435,0
10.45.0.2,1413,0.68,1414,0
10.45.0.2,1414,1.26,1415,0
10.45.0.3,1435,1.13,1436,0
10.45.0.4,1431,1.60,1432,0
10.45.0.6,1421,0.61,1422,0
10.45.0.4,1432,1.06,1433,0
10.45.0.2,1415,0.79,1416,0
10.45.0.3,1436,0.63,1437,0
10.45.0.4,1433,0.65,1434,0
10.45.0.3,1437,0.48,1438,0
10.45.0.4,1434,0.71,1435,0
10.45.0.4,1435,1.09,1436,0
10.45.0.5,1456,0.88,1457,0
10.45.0.5,1457,0.79,1458,0
10.45.0.4,1436,0.98,1437,0
10.45.0.6,1422,0.73,1423,0
10.45.0.5,1458,0.66,1459,0
10.45.0.6,1423,0.69,1424,0
10.45.0.2,1416,1.14,1417,0
10.45.0.3,1438,0.98,1439,0
10.45.0.2,1417,1.20,1418,0
10.45.0.6,1424,0.76,1425,0
10.45.0.4,1437,1.48,1438,0
10.45.0.3,1439,0.92,1440,0
10.45.0.5,1459,1.18,1460,0
10.45.0.5,1460,0.91,1461,0
10.45.0.4,1438,0.91,1439,0
10.45.0.2,1418,0.65,1419,0
10.45.0.6,1425,0.85,1426,0
10.45.0.5,1461,0.74,1462,0
10.45.0.5,1462,1.22,1463,0
10.45.0.5,1463,1.15,1464,0
10.45.0.5,1464,0.67,1465,0
10.45.0.5,1465,0.78,1466,0
10.45.0.5,1466,0.77,1467,0
10.45.0.3,1440,1.56,1441,0
10.45.0.5,1467,0.84,1468,0
10.45.0.3,1441,1.20,1442,0
10.45.0.3,1442,1.08,1443,0
10.45.0.4,1439,0.90,1440,0
10.45.0.2,1419,0.67,1420,0
10.45.0.3,1443,0.87,1444,0
10.45.0.4,1440,0.82,1441,0
10.45.0.2,1420,0.63,1421,0
10.45.0.6,1426,0.68,1427,0
10.45.0.6,1427,9.95,1428,0
10.45.0.6,1428,5.29,1429,0
10.45.0.6,1429,1.00,1430,0
10.45.0.4,1441,0.78,1442,0
10.45.0.5,1468,0.65,1469,0
10.45.0.5,1469,1.28,1470,0
10.45.0.4,1442,0.57,1443,0
10.45.0.4,1443,0.93,1444,0
10.45.0.4,1444,0.75,1445,0
10.45.0.2,1421,0.60,1422,0
10.45.0.3,1444,0.60,1445,0
10.45.0.2,1422,0.82,1423,0
10.45.0.4,1445,0.80,1446,0
10.45.0.3,1445,1.72,1446,0
10.45.0.4,1446,0.67,1447,0
10.45.0.6,1430,0.74,1431,0
10.45.0.2,1423,0.65,1424,0
10.45.0.2,1424,0.72,1425,0
10.45.0.5,1470,0.84,1471,0
10.45.0.2,1425,0.80,1426,0
10.45.0.2,1426,1.25,1427,0
10.45.0.3,1446,1.03,1447,0
10.45.0.4,1447,1.00,1448,0
10.45.0.3,1447,0.88,1448,0
10.45.0.4,1448,0.79,1449,0
10.45.0.6,1431,0.76,1432,0
10.45.0.4,1449,0.63,1450,0
10.45.0.3,1448,1.03,1449,0
10.45.0.5,1471,0.60,1472,0
10.45.0.2,1427,0.39,1428,0
10.45.0.5,1472,0.96,1473,0
10.45.0.3,1449,0.84,1450,0
10.45.0.3,1450,0.97,1451,0
10.45.0.2,1428,0.61,1429,0
10.45.0.4,1450,0.61,1451,0
10.45.0.5,1473,0.73,1474,0
10.45.0.5,1474,1.16,1475,0
10.45.0.3,1451,1.15,1452,0
10.45.0.2,1429,0.58,1430,0
10.45.0.6,1432,0.82,1433,0
10.45.0.3,1452,1.18,1453,0
10.45.0.2,1430,0.93,1431,0
10.45.0.5,1475,1.51,1476,0
10.45.0.4,1451,0.91,1452,0
10.45.0.5,1476,0.69,1477,0
10.45.0.3,1453,0.60,1454,0
10.45.0.3,1454,1.16,1455,0
10.45.0.3,1455,0.62,1456,0
10.45.0.6,1433,0.56,1434,0
10.45.0.6,1434,0.68,1435,0
10.45.0.5,1477,0.45,1478,0
10.45.0.4,1452,0.40,1453,0
10.45.0.3,1456,0.56,1457,0
10.45.0.6,1435,0.58,1436,0
10.45.0.5,1478,0.68,1479,0
10.45.0.2,1431,0.86,1432,0
10.45.0.3,1457,0.52,1458,0
10.45.0.6,1436,0.81,1437,0
10.45.0.5,1479,0.41,1480,0
10.45.0.2,1432,0.45,1433,0
10.45.0.6,1437,1.32,1438,0
10.45.0.5,1480,1.28,1481,0
10.45.0.2,1433,1.12,1434,0
10.45.0.6,1438,1.00,1439,0
10.45.0.4,1453,0.55,1454,0
10.45.0.2,1434,0.81,1435,0
10.45.0.5,1481,0.54,1482,0
10.45.0.4,1454,1.17,1455,0
10.45.0.6,1439,1.74,1440,0
10.45.0.5,1482,1.54,1483,0
10.45.0.5,1483,0.91,1484,0
10.45.0.5,1484,0.92,1485,0
10.45.0.4,1455,0.98,1456,0
10.45.0.6,1440,0.83,1441,0
10.45.0.6,1441,0.89,1442,0
10.45.0.2,1435,0.67,1436,0
10.45.0.3,1458,0.81,1459,0
10.45.0.5,1485,1.02,1486,0
10.45.0.4,1456,0.55,1457,0
10.45.0.5,1486,0.54,1487,0
10.45.0.4,1457,1.03,1458,0
10.45.0.3,1459,1.39,1460,0
10.45.0.6,1442,0.79,1443,0
10.45.0.4,1458,0.53,1459,0
10.45.0.6,1443,1.04,1444,0
10.45.0.2,1436,0.75,1437,0
10.45.0.3,1460,0.52,1461,0
10.45.0.2,1437,0.99,1438,0
10.45.0.3,1461,0.80,1462,0
10.45.0.3,1462,0.95,1463,0
10.45.0.5,1487,1.26,1488,0
10.45.0.4,1459,0.72,1460,0
10.45.0.3,1463,1.19,1464,0
10.45.0.6,1444,1.08,1445,0
10.45.0.5,1488,0.98,1489,0
10.45.0.6,1445,0.99,1446,0
10.45.0.3,1464,0.64,1465,0
10.45.0.4,1460,1.70,1461,0
10.45.0.4,1461,1.40,1462,0
10.45.0.5,1489,0.83,1490,0
10.45.0.4,1462,1.46,1463,0
10.45.0.4,1463,1.30,1464,0
10.45.0.5,1490,1.12,1491,0
10.45.0.2,1438,1.02,1439,0
10.45.0.5,1491,0.66,1492,0
10.45.0.5,1492,0.82,1493,0
10.45.0.5,1493,0.61,1494,0
10.45.0.6,1446,0.78,1447,0
10.45.0.3,1465,0.49,1466,0
10.45.0.4,1464,0.88,1465,0
10.45.0.5,1494,0.68,1495,0
10.45.0.6,1447,0.77,1448,0
10.45.0.5,1495,0.63,1496,0
10.45.0.6,1448,1.20,1449,0
10.45.0.2,1439,1.04,1440,0
10.45.0.4,1465,1.30,1466,0
10.45.0.3,1466,1.41,1467,0
10.45.0.5,1496,0.89,1497,0
10.45.0.6,1449,1.12,1450,0
10.45.0.5,1497,0.69,1498,0
10.45.0.2,1440,1.04,1441,0
10.45.0.5,1498,0.94,1499,0
10.45.0.2,1441,0.76,1442,0
10.45.0.6,1450,0.52,1451,0
10.45.0.5,1499,0.68,1500,0
10.45.0.2,1442,0.68,1443,0
10.45.0.2,1443,0.57,1444,0
10.45.0.4,1466,0.56,1467,0
10.45.0.4,1467,0.84,1468,0
10.45.0.5,1500,1.51,1501,0
10.45.0.3,1467,6.85,1468,0
10.45.0.4,1468,0.78,1469,0
10.45.0.3,1468,0.71,1469,0
10.45.0.6,1451,1.09,1452,0
10.45.0.2,1444,1.03,1445,0
10.45.0.2,1445,0.54,1446,0
10.45.0.3,1469,1.06,1470,0
10.45.0.5,1501,0.87,1502,0
10.45.0.5,1502,0.57,1503,0
10.45.0.5,1503,0.99,1504,0
10.45.0.2,1446,0.88,1447,0
10.45.0.4,1469,0.84,1470,0
10.45.0.6,1452,0.68,1453,0
10.45.0.2,1447,0.62,1448,0
10.45.0.4,1470,0.91,1471,0
10.45.0.2,1448,0.72,1449,0
10.45.0.5,1504,0.66,1505,0
10.45.0.2,1449,0.76,1450,0
10.45.0.5,1505,0.66,1506,0
10.45.0.3,1470,0.76,1471,0
10.45.0.3,1471,0.63,1472,0
10.45.0.2,1450,0.61,1451,0
10.45.0.3,1472,0.61,1473,0
10.45.0.2,1451,1.32,1452,0
10.45.0.2,1452,1.21,1453,0
10.45.0.6,1453,1.05,1454,0
10.45.0.5,1506,1.04,1507,0
10.45.0.4,1471,1.04,1472,0
10.45.0.3,1473,0.76,1474,0
10.45.0.4,1472,0.94,1473,0
10.45.0.3,1474,0.50,1475,0
10.45.0.6,1454,0.87,1455,0
10.45.0.4,1473,1.10,1474,0
10.45.0.4,1474,1.27,1475,0
10.45.0.2,1453,0.96,1454,0
10.45.0.3,1475,0.72,1476,0
10.45.0.2,1454,1.09,1455,0
10.45.0.5,1507,0.73,1508,0
10.45.0.3,1476,0.72,1477,0
10.45.0.6,1455,1.20,1456,0
10.45.0.5,1508,1.17,1509,0
10.45.0.4,1475,1.20,1476,0
10.45.0.6,1456,1.09,1457,0
10.45.0.5,1509,1.05,1510,0
10.45.0.6,1457,0.93,1458,0
10.45.0.4,1476,1.31,1477,0
10.45.0.6,1458,0.96,1459,0
10.45.0.4,1477,1.20,1478,0
10.45.0.6,1459,1.09,1460,0
10.45.0.4,1478,1.33,1479,0
10.45.0.2,1455,0.94,1456,0
10.45.0.3,1477,0.81,1478,0
10.45.0.6,1460,0.74,1461,0
10.45.0.4,1479,0.94,1480,0
10.45.0.6,1461,0.81,1462,0
10.45.0.4,1480,0.97,1481,0
10.45.0.5,1510,0.96,1511,0
10.45.0.2,1456,0.88,1457,0
10.45.0.5,1511,0.73,1512,0
10.45.0.2,1457,0.78,1458,0
10.45.0.6,1462,0.73,1463,0
10.45.0.5,1512,0.90,1513,0
10.45.0.5,1513,0.78,1514,0
10.45.0.6,1463,0.98,1464,0
10.45.0.3,1478,0.56,1479,0
10.45.0.6,1464,0.74,1465,0
10.45.0.6,1465,0.86,1466,0
10.45.0.4,1481,1.06,1482,0
10.45.0.4,1482,1.05,1483,0
10.45.0.2,1458,0.70,1459,0
10.45.0.4,1483,0.65,1484,0
10.45.0.2,1459,0.86,1460,0
10.45.0.4,1484,0.64,1485,0
10.45.0.5,1514,0.77,1515,0
10.45.0.4,1485,1.09,1486,0
10.45.0.3,1479,0.93,1480,0
10.45.0.4,1486,1.17,1487,0
10.45.0.3,1480,0.74,1481,0
10.45.0.3,1481,0.75,1482,0
10.45.0.6,1466,0.96,1467,0
10.45.0.3,1482,0.57,1483,0
10.45.0.5,1515,0.76,1516,0
10.45.0.5,1516,1.05,1517,0
10.45.0.5,1517,0.78,1518,0
10.45.0.5,1518,0.76,1519,0
10.45.0.2,1460,0.87,1461,0
10.45.0.2,1461,1.22,1462,0
10.45.0.5,1519,0.49,1520,0
10.45.0.2,1462,0.45,1463,0
10.45.0.2,1463,0.65,1464,0
10.45.0.5,1520,0.98,1521,0
10.45.0.4,1487,0.89,1488,0
10.45.0.5,1521,0.66,1522,0
10.45.0.4,1488,0.80,1489,0
10.45.0.6,1467,0.75,1468,0
10.45.0.3,1483,0.93,1484,0
10.45.0.2,1464,0.75,1465,0
10.45.0.2,1465,0.81,1466,0
10.45.0.2,1466,0.68,1467,0
10.45.0.2,1467,0.87,1468,0
10.45.0.5,1522,0.57,1523,0
10.45.0.4,1489,0.74,1490,0
10.45.0.6,1468,0.82,1469,0
10.45.0.5,1523,0.82,1524,0
10.45.0.5,1524,0.78,1525,0
10.45.0.3,1484,0.83,1485,0
10.45.0.6,1469,0.75,1470,0
10.45.0.2,1468,0.73,1469,0
10.45.0.5,1525,0.59,1526,0
10.45.0.3,1485,0.86,1486,0
10.45.0.5,1526,0.65,1527,0
10.45.0.3,1486,0.82,1487,0
10.45.0.3,1487,0.53,1488,0
10.45.0.5,1527,0.64,1528,0
10.45.0.2,1469,0.49,1470,0
10.45.0.2,1470,0.95,1471,0
10.45.0.4,1490,0.52,1491,0
10.45.0.5,1528,0.37,1529,0
10.45.0.2,1471,0.34,1472,0
10.45.0.4,1491,0.54,1492,0
10.45.0.3,1488,0.62,1489,0
10.45.0.6,1470,0.83,1471,0
10.45.0.5,1529,0.49,1530,0
10.45.0.4,1492,0.71,1493,0
10.45.0.5,1530,0.58,1531,0
10.45.0.6,1471,0.86,1472,0
10.45.0.5,1531,4.19,1532,0
10.45.0.6,1472,0.76,1473,0
10.45.0.2,1472,4.01,1473,0
10.45.0.4,1493,0.36,1494,0
10.45.0.5,1532,0.43,1533,0
10.45.0.3,1489,6.57,1490,0
10.45.0.5,1533,4.30,1534,0
10.45.0.5,1534,0.87,1535,0
10.45.0.4,1494,1.72,1495,0
10.45.0.4,1495,0.85,1496,0
10.45.0.2,1473,0.52,1474,0
10.45.0.2,1474,0.57,1475,0
10.45.0.2,1475,0.34,1476,0
10.45.0.4,1496,0.73,1497,0
10.45.0.4,1497,0.58,1498,0
10.45.0.6,1473,0.89,1474,0
10.45.0.6,1474,0.69,1475,0
10.45.0.3,1490,0.98,1491,0
10.45.0.3,1491,0.93,1492,0
10.45.0.4,1498,0.57,1499,0
10.45.0.4,1499,0.42,1500,0
10.45.0.6,1475,0.64,1476,0
10.45.0.2,1476,0.42,1477,0
10.45.0.6,1476,0.82,1477,0
10.45.0.5,1535,0.31,1536,0
10.45.0.5,1536,0.53,1537,0
10.45.0.2,1477,0.74,1478,0
10.45.0.6,1477,0.78,1478,0
10.45.0.2,1478,0.49,1479,0
10.45.0.4,1500,0.71,1501,0
10.45.0.6,1478,1.27,1479,0
10.45.0.5,1537,1.12,1538,0
10.45.0.2,1479,0.78,1480,0
10.45.0.5,1538,0.46,1539,0
10.45.0.3,1492,1.04,1493,0
10.45.0.2,1480,0.72,1481,0
10.45.0.6,1479,1.04,1480,0
10.45.0.3,1493,1.05,1494,0
10.45.0.6,1480,1.28,1481,0
10.45.0.3,1494,0.89,1495,0
10.45.0.4,1501,0.66,1502,0
10.45.0.4,1502,0.87,1503,0
10.45.0.4,1503,0.66,1504,0
10.45.0.6,1481,0.80,1482,0
10.45.0.5,1539,0.69,1540,0
10.45.0.3,1495,0.97,1496,0
10.45.0.5,1540,0.62,1541,0
10.45.0.2,1481,0.48,1482,0
10.45.0.6,1482,0.65,1483,0
10.45.0.2,1482,0.76,1483,0
10.45.0.6,1483,1.36,1484,0
10.45.0.4,1504,0.67,1505,0
10.45.0.5,1541,0.61,1542,0
10.45.0.4,1505,0.75,1506,0
10.45.0.5,1542,0.71,1543,0
10.45.0.5,1543,0.87,1544,0
10.45.0.6,1484,0.74,1485,0
10.45.0.5,1544,0.46,1545,0
10.45.0.6,1485,0.71,1486,0
10.45.0.6,1486,0.55,1487,0
10.45.0.3,1496,0.49,1497,0
10.45.0.6,1487,0.70,1488,0
10.45.0.6,1488,0.94,1489,0
10.45.0.2,1483,0.60,1484,0
10.45.0.6,1489,0.86,1490,0
10.45.0.5,1545,0.44,1546,0
10.45.0.6,1490,0.81,1491,0
10.45.0.3,1497,0.73,1498,0
10.45.0.5,1546,0.34,1547,0
10.45.0.4,1506,0.36,1507,0
10.45.0.5,1547,0.43,1548,0
10.45.0.5,1548,0.47,1549,0
10.45.0.6,1491,0.91,1492,0
10.45.0.3,1498,1.12,1499,0
10.45.0.4,1507,0.95,1508,0
10.45.0.4,1508,1.01,1509,0
10.45.0.4,1509,1.39,1510,0
10.45.0.2,1484,0.61,1485,0
10.45.0.3,1499,1.09,1500,0
10.45.0.2,1485,0.56,1486,0
10.45.0.3,1500,0.92,1501,0
10.45.0.4,1510,0.84,1511,0
10.45.0.3,1501,0.79,1502,0
10.45.0.5,1549,0.60,1550,0
10.45.0.5,1550,0.52,1551,0
10.45.0.6,1492,0.86,1493,0
10.45.0.2,1486,0.53,1487,0
10.45.0.4,1511,0.61,1512,0
10.45.0.4,1512,0.98,1513,0
10.45.0.3,1502,0.93,1503,0
10.45.0.6,1493,0.95,1494,0
10.45.0.4,1513,0.62,1514,0
10.45.0.3,1503,0.49,1504,0
10.45.0.5,1551,0.52,1552,0
10.45.0.4,1514,0.46,1515,0
10.45.0.6,1494,0.74,1495,0
10.45.0.5,1552,0.58,1553,0
10.45.0.2,1487,0.75,1488,0
10.45.0.3,1504,0.65,1505,0
10.45.0.2,1488,0.97,1489,0
10.45.0.4,1515,0.58,1516,0
10.45.0.6,1495,1.07,1496,0
10.45.0.5,1553,0.74,1554,0
10.45.0.5,1554,0.73,1555,0
10.45.0.6,1496,0.71,1497,0
10.45.0.4,1516,0.86,1517,0
10.45.0.3,1505,0.78,1506,0
10.45.0.4,1517,0.44,1518,0
10.45.0.2,1489,0.46,1490,0
10.45.0.4,1518,0.59,1519,0
10.45.0.2,1490,0.48,1491,0
10.45.0.5,1555,0.59,1556,0
10.45.0.2,1491,0.45,1492,0
10.45.0.3,1506,0.61,1507,0
10.45.0.5,1556,0.40,1557,0
10.45.0.2,1492,0.38,1493,0
10.45.0.3,1507,0.89,1508,0
10.45.0.4,1519,0.43,1520,0
10.45.0.4,1520,0.60,1521,0
10.45.0.3,1508,0.72,1509,0
10.45.0.6,1497,0.73,1498,0
10.45.0.6,1498,0.92,1499,0
10.45.0.4,1521,0.48,1522,0
10.45.0.3,1509,0.62,1510,0
10.45.0.5,1557,0.50,1558,0
10.45.0.4,1522,0.68,1523,0
10.45.0.5,1558,0.60,1559,0
10.45.0.6,1499,0.81,1500,0
10.45.0.5,1559,0.50,1560,0
10.45.0.4,1523,0.62,1524,0
10.45.0.2,1493,0.69,1494,0
10.45.0.3,1510,0.69,1511,0
10.45.0.3,1511,0.72,1512,0
10.45.0.2,1494,0.42,1495,0
10.45.0.3,1512,0.62,1513,0
10.45.0.2,1495,0.51,1496,0
10.45.0.6,1500,0.52,1501,0
10.45.0.4,1524,0.61,1525,0
10.45.0.5,1560,0.41,1561,0
10.45.0.4,1525,0.57,1526,0
10.45.0.4,1526,0.68,1527,0
10.45.0.2,1496,0.58,1497,0
10.45.0.2,1497,0.63,1498,0
10.45.0.4,1527,0.37,1528,0
10.45.0.4,1528,0.70,1529,0
10.45.0.4,1529,0.84,1530,0
10.45.0.3,1513,0.76,1514,0
10.45.0.4,1530,0.55,1531,0
10.45.0.3,1514,0.51,1515,0
10.45.0.6,1501,0.41,1502,0
10.45.0.4,1531,1.37,1532,0
10.45.0.5,1561,5.82,1562,0
10.45.0.3,1515,6.08,1516,0
10.45.0.3,1516,1.10,1517,0
10.45.0.6,1502,0.76,1503,0
10.45.0.6,1503,0.64,1504,0
10.45.0.4,1532,0.52,1533,0
10.45.0.3,1517,0.66,1518,0
10.45.0.2,1498,0.77,1499,0
10.45.0.2,1499,0.57,1500,0
10.45.0.6,1504,0.38,1505,0
10.45.0.2,1500,0.59,1501,0
10.45.0.6,1505,0.53,1506,0
10.45.0.2,1501,0.82,1502,0
10.45.0.6,1506,0.59,1507,0
10.45.0.2,1502,1.15,1503,0
10.45.0.3,1518,1.10,1519,0
10.45.0.4,1533,0.71,1534,0
10.45.0.6,1507,0.54,1508,0
10.45.0.3,1519,0.58,1520,0
10.45.0.5,1562,0.38,1563,0
10.45.0.3,1520,0.37,1521,0
10.45.0.6,1508,0.51,1509,0
10.45.0.6,1509,0.40,1510,0
10.45.0.4,1534,0.79,1535,0
10.45.0.5,1563,0.71,1564,0
10.45.0.3,1521,0.61,1522,0
10.45.0.2,1503,0.38,1504,0
10.45.0.3,1522,0.53,1523,0
10.45.0.5,1564,0.60,1565,0
10.45.0.4,1535,0.67,1536,0
10.45.0.2,1504,0.45,1505,0
10.45.0.4,1536,0.66,1537,0
10.45.0.2,1505,0.73,1506,0
10.45.0.2,1506,0.99,1507,0
10.45.0.4,1537,0.82,1538,0
10.45.0.4,1538,0.90,1539,0
10.45.0.4,1539,1.07,1540,0
10.45.0.6,1510,1.09,1511,0
10.45.0.3,1523,0.47,1524,0
10.45.0.4,1540,0.68,1541,0
10.45.0.5,1565,0.61,1566,0
10.45.0.6,1511,0.70,1512,0
10.45.0.6,1512,0.52,1513,0
10.45.0.6,1513,1.31,1514,0
10.45.0.5,1566,0.52,1567,0
10.45.0.6,1514,0.53,1515,0
10.45.0.2,1507,0.54,1508,0
10.45.0.2,1508,0.57,1509,0
10.45.0.5,1567,0.50,1568,0
10.45.0.3,1524,0.55,1525,0
10.45.0.4,1541,0.42,1542,0
10.45.0.5,1568,0.50,1569,0
10.45.0.5,1569,0.57,1570,0
10.45.0.4,1542,0.50,1543,0
10.45.0.5,1570,0.88,1571,0
10.45.0.3,1525,0.44,1526,0
10.45.0.5,1571,0.39,1572,0
10.45.0.5,1572,0.47,1573,0
10.45.0.6,1515,0.71,1516,0
10.45.0.4,1543,0.46,1544,0
10.45.0.6,1516,0.28,1517,0
10.45.0.4,1544,0.63,1545,0
10.45.0.4,1545,0.80,1546,0
10.45.0.4,1546,0.90,1547,0
10.45.0.6,1517,0.72,1518,0
10.45.0.2,1509,0.59,1510,0
10.45.0.2,1510,0.83,1511,0
10.45.0.4,1547,0.59,1548,0
10.45.0.4,1548,0.49,1549,0
10.45.0.3,1526,0.26,1527,0
10.45.0.5,1573,0.72,1574,0
10.45.0.5,1574,0.69,1575,0
10.45.0.3,1527,0.61,1528,0
10.45.0.3,1528,0.93,1529,0
10.45.0.2,1511,0.86,1512,0
10.45.0.2,1512,0.73,1513,0
10.45.0.4,1549,0.95,1550,0
10.45.0.4,1550,0.62,1551,0
10.45.0.6,1518,0.73,1519,0
